lineups,team,gp,offrtg,defrtg,netrtg,ast,ast_to,ast_ratio,oreb,dreb,reb,to_ratio,efg,ts,pace,pie,ast_percent,ast_to_2,oreb_percent,dreb_percent,reb_percent,efg_percent,ts_percent,lineup_index,d_green,t_harris,s_curry,j_embiid,b_simmons,m_scott,d_howard,f_korkmaz,s_milton,m_thybulle,t_bradley,t_maxey,g_hill,a_tolliver,i_joe,d_mathias,p_reed,r_tucker,m_jones,t_ferguson,g_clark,v_poirier,i_brazdeikis
".D. Howard, .D. Green, .F. Korkmaz, .S. Milton, .M. Thybulle",PHI,4,122.7,104.3,18.4,55.6,2.5,15.6,45.5,66.7,57.7,0.1,50,58.8,110.66,67.5,NA,NA,NA,NA,NA,NA,NA,141,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .F. Korkmaz, .S. Milton, .M. Thybulle",PHI,4,122.7,104.3,18.4,55.6,2.5,15.6,45.5,66.7,57.7,0.1,50,58.8,110.66,67.5,NA,NA,NA,NA,NA,NA,NA,141,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .F. Korkmaz, .S. Milton, .M. Thybulle",PHI,4,122.7,104.3,18.4,55.6,2.5,15.6,45.5,66.7,57.7,0.1,50,58.8,110.66,67.5,NA,NA,NA,NA,NA,NA,NA,141,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .F. Korkmaz, .S. Milton, .M. Thybulle",PHI,4,122.7,104.3,18.4,55.6,2.5,15.6,45.5,66.7,57.7,0.1,50,58.8,110.66,67.5,NA,NA,NA,NA,NA,NA,NA,141,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .F. Korkmaz, .S. Milton, .M. Thybulle",PHI,4,122.7,104.3,18.4,55.6,2.5,15.6,45.5,66.7,57.7,0.1,50,58.8,110.66,67.5,NA,NA,NA,NA,NA,NA,NA,141,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .F. Korkmaz, .S. Milton, .M. Thybulle",PHI,4,122.7,104.3,18.4,55.6,2.5,15.6,45.5,66.7,57.7,0.1,50,58.8,110.66,67.5,NA,NA,NA,NA,NA,NA,NA,141,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .F. Korkmaz, .S. Milton, .M. Thybulle",PHI,4,122.7,104.3,18.4,55.6,2.5,15.6,45.5,66.7,57.7,0.1,50,58.8,110.66,67.5,NA,NA,NA,NA,NA,NA,NA,141,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .M. Scott, .S. Milton, .T. Maxey",PHI,3,104.8,80,24.8,71.4,1.25,17.2,33.3,90,63.2,0.2,50,57.7,101.1,68.2,NA,NA,NA,NA,NA,NA,NA,207,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .M. Scott, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,3,95,95.2,-0.2,11.1,0.25,4,36.4,83.3,52.9,0.2,45,46.5,97.75,36.1,NA,NA,NA,NA,NA,NA,NA,223,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .T. Harris, .S. Curry, .B. Simmons, .S. Milton",PHI,7,76.2,138.1,-61.9,33.3,0.5,8,20,36.4,28.6,0.2,40.6,45,99.31,15.1,NA,NA,NA,NA,NA,NA,NA,271,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Bradley, .D. Mathias, .T. Maxey, .I. Joe",PHI,1,117.6,100,17.6,44.4,1.33,16.7,37.5,33.3,35.3,0.2,58.8,57.3,94.7,50.7,NA,NA,NA,NA,NA,NA,NA,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Bradley, .D. Mathias, .T. Maxey, .I. Joe",PHI,1,117.6,100,17.6,44.4,1.33,16.7,37.5,33.3,35.3,0.2,58.8,57.3,94.7,50.7,NA,NA,NA,NA,NA,NA,NA,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Bradley, .D. Mathias, .T. Maxey, .I. Joe",PHI,1,117.6,100,17.6,44.4,1.33,16.7,37.5,33.3,35.3,0.2,58.8,57.3,94.7,50.7,NA,NA,NA,NA,NA,NA,NA,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Bradley, .D. Mathias, .T. Maxey, .I. Joe",PHI,1,117.6,100,17.6,44.4,1.33,16.7,37.5,33.3,35.3,0.2,58.8,57.3,94.7,50.7,NA,NA,NA,NA,NA,NA,NA,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Bradley, .D. Mathias, .T. Maxey, .I. Joe",PHI,1,117.6,100,17.6,44.4,1.33,16.7,37.5,33.3,35.3,0.2,58.8,57.3,94.7,50.7,NA,NA,NA,NA,NA,NA,NA,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Bradley, .D. Mathias, .T. Maxey, .I. Joe",PHI,1,117.6,100,17.6,44.4,1.33,16.7,37.5,33.3,35.3,0.2,58.8,57.3,94.7,50.7,NA,NA,NA,NA,NA,NA,NA,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Bradley, .D. Mathias, .T. Maxey, .I. Joe",PHI,1,117.6,100,17.6,44.4,1.33,16.7,37.5,33.3,35.3,0.2,58.8,57.3,94.7,50.7,NA,NA,NA,NA,NA,NA,NA,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Bradley, .D. Mathias, .T. Maxey, .I. Joe",PHI,1,117.6,100,17.6,44.4,1.33,16.7,37.5,33.3,35.3,0.2,58.8,57.3,94.7,50.7,NA,NA,NA,NA,NA,NA,NA,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Bradley, .D. Mathias, .T. Maxey, .I. Joe",PHI,1,117.6,100,17.6,44.4,1.33,16.7,37.5,33.3,35.3,0.2,58.8,57.3,94.7,50.7,NA,NA,NA,NA,NA,NA,NA,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .B. Simmons, .T. Bradley, .S. Milton",PHI,3,126.3,77.8,48.5,22.2,1,8.3,37.5,87.5,62.5,0.1,55.9,61.1,100.11,75.9,NA,NA,NA,NA,NA,NA,NA,80,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .B. Simmons, .T. Bradley, .S. Milton",PHI,3,126.3,77.8,48.5,22.2,1,8.3,37.5,87.5,62.5,0.1,55.9,61.1,100.11,75.9,NA,NA,NA,NA,NA,NA,NA,80,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .B. Simmons, .T. Bradley, .S. Milton",PHI,3,126.3,77.8,48.5,22.2,1,8.3,37.5,87.5,62.5,0.1,55.9,61.1,100.11,75.9,NA,NA,NA,NA,NA,NA,NA,80,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .B. Simmons, .T. Bradley, .S. Milton",PHI,3,126.3,77.8,48.5,22.2,1,8.3,37.5,87.5,62.5,0.1,55.9,61.1,100.11,75.9,NA,NA,NA,NA,NA,NA,NA,80,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .B. Simmons, .T. Bradley, .S. Milton",PHI,3,126.3,77.8,48.5,22.2,1,8.3,37.5,87.5,62.5,0.1,55.9,61.1,100.11,75.9,NA,NA,NA,NA,NA,NA,NA,80,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .B. Simmons, .T. Bradley, .S. Milton",PHI,3,126.3,77.8,48.5,22.2,1,8.3,37.5,87.5,62.5,0.1,55.9,61.1,100.11,75.9,NA,NA,NA,NA,NA,NA,NA,80,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .B. Simmons, .T. Bradley, .S. Milton",PHI,3,126.3,77.8,48.5,22.2,1,8.3,37.5,87.5,62.5,0.1,55.9,61.1,100.11,75.9,NA,NA,NA,NA,NA,NA,NA,80,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .B. Simmons, .T. Bradley, .S. Milton",PHI,3,126.3,77.8,48.5,22.2,1,8.3,37.5,87.5,62.5,0.1,55.9,61.1,100.11,75.9,NA,NA,NA,NA,NA,NA,NA,80,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .B. Simmons, .T. Bradley, .S. Milton",PHI,3,126.3,77.8,48.5,22.2,1,8.3,37.5,87.5,62.5,0.1,55.9,61.1,100.11,75.9,NA,NA,NA,NA,NA,NA,NA,80,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .A. Tolliver, .G. Hill, .S. Milton, .M. Thybulle",PHI,1,121.1,80,41.1,42.9,0.43,10.7,75,75,75,0.4,56.7,65.2,104.58,72.5,NA,NA,NA,NA,NA,NA,NA,120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .A. Tolliver, .G. Hill, .S. Milton, .M. Thybulle",PHI,1,121.1,80,41.1,42.9,0.43,10.7,75,75,75,0.4,56.7,65.2,104.58,72.5,NA,NA,NA,NA,NA,NA,NA,120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .A. Tolliver, .G. Hill, .S. Milton, .M. Thybulle",PHI,1,121.1,80,41.1,42.9,0.43,10.7,75,75,75,0.4,56.7,65.2,104.58,72.5,NA,NA,NA,NA,NA,NA,NA,120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
