lineups,team,gp,offrtg,defrtg,netrtg,ast_percent,ast_to,ast_ratio,oreb_percent,dreb_percent,reb_percent,to_ratio,efg_percent,ts_percent,pace,pie,lineup_index,s_curry,d_green,k_bazemore,a_wiggins,k_looney,k_oubre_jr,j_wiseman,j_toscano_anderson,b_wanamaker,d_lee,e_paschall,m_mulder,j_poole,n_mannion,g_payton_ii,a_smailagic,m_chriss,j_bell
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .A. Wiggins, .D. Lee, .E. Paschall, .J. Wiseman",GSW,4,71.1,97.5,-26.4,45.5,0.5,10.9,16.7,86.7,48.5,0.3,41.1,44.7,117.74,22.9,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".B. Wanamaker, .K. Oubre Jr., .D. Lee, .M. Mulder, .E. Paschall",GSW,3,97.2,150,-52.8,57.1,2.67,18.2,0,78.6,39.3,0.1,55.4,58.8,107.35,32.8,99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".M. Mulder, .E. Paschall, .J. Poole, .J. Wiseman, .N. Mannion",GSW,4,108.8,57.1,51.7,78.6,5.5,22.9,16.7,66.7,45.2,0.1,54.8,54.3,106.5,89.1,242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .D. Lee, .M. Mulder",GSW,8,112.1,119.4,-7.3,53.3,4,18.6,17.6,60,33.3,0.1,54.7,55.5,103.88,35.9,306,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .A. Wiggins, .K. Oubre Jr., .E. Paschall",GSW,8,97.5,104.9,-7.4,75,1.29,17.6,13.3,87.5,51.6,0.2,50,60.6,123.43,51.5,318,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
