lineups,team,gp,offrtg,defrtg,netrtg,ast_percent,ast_to,ast_ratio,oreb_percent,dreb_percent,reb_percent,to_ratio,efg_percent,ts_percent,pace,pie,lineup_index,t_harris,t_burke,n_pelle,j_richardson,f_korkmaz,m_thybulle,b_simmons,j_ennis_iii,j_embiid,r_neto,z_smith,s_milton,g_robinson_iii,m_scott,k_o_quinn,j_bolden,m_shayok,a_horford,a_burks
".T. Harris, .M. Scott, .J. Embiid, .J. Richardson, .B. Simmons",PHI,6,111.9,98.4,13.5,60,3.6,18.6,34.3,80,58.7,0.1,52.3,54.1,95.53,64,420,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .J. Richardson, .B. Simmons",PHI,6,111.9,98.4,13.5,60,3.6,18.6,34.3,80,58.7,0.1,52.3,54.1,95.53,64,420,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .J. Richardson, .B. Simmons",PHI,6,111.9,98.4,13.5,60,3.6,18.6,34.3,80,58.7,0.1,52.3,54.1,95.53,64,420,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .J. Richardson, .B. Simmons",PHI,6,111.9,98.4,13.5,60,3.6,18.6,34.3,80,58.7,0.1,52.3,54.1,95.53,64,420,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .J. Richardson, .B. Simmons",PHI,6,111.9,98.4,13.5,60,3.6,18.6,34.3,80,58.7,0.1,52.3,54.1,95.53,64,420,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .J. Richardson, .B. Simmons",PHI,6,111.9,98.4,13.5,60,3.6,18.6,34.3,80,58.7,0.1,52.3,54.1,95.53,64,420,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .B. Simmons, .S. Milton",PHI,1,128.6,100,28.6,100,0,16.7,16.7,57.1,38.5,0,44.4,63,111.06,67.4,419,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .B. Simmons, .S. Milton",PHI,1,128.6,100,28.6,100,0,16.7,16.7,57.1,38.5,0,44.4,63,111.06,67.4,419,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .B. Simmons, .S. Milton",PHI,1,128.6,100,28.6,100,0,16.7,16.7,57.1,38.5,0,44.4,63,111.06,67.4,419,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .B. Simmons, .S. Milton",PHI,1,128.6,100,28.6,100,0,16.7,16.7,57.1,38.5,0,44.4,63,111.06,67.4,419,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .B. Simmons, .S. Milton",PHI,1,128.6,100,28.6,100,0,16.7,16.7,57.1,38.5,0,44.4,63,111.06,67.4,419,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .B. Simmons, .S. Milton",PHI,1,128.6,100,28.6,100,0,16.7,16.7,57.1,38.5,0,44.4,63,111.06,67.4,419,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .B. Simmons, .F. Korkmaz",PHI,1,66.7,33.3,33.3,0,0,0,50,100,83.3,0.3,33.3,51.5,113.68,-14.3,417,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .B. Simmons, .F. Korkmaz",PHI,1,66.7,33.3,33.3,0,0,0,50,100,83.3,0.3,33.3,51.5,113.68,-14.3,417,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .J. Embiid, .B. Simmons, .F. Korkmaz",PHI,1,66.7,33.3,33.3,0,0,0,50,100,83.3,0.3,33.3,51.5,113.68,-14.3,417,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .G. Robinson III, .S. Milton, .M. Thybulle",PHI,1,200,50,150,100,2,33.3,100,100,100,0.3,150,150,117.21,73.3,416,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .G. Robinson III, .F. Korkmaz, .S. Milton",PHI,3,140,230,-90,66.7,2,23.5,100,100,100,0.2,81.3,78.8,84.46,31.8,415,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .G. Robinson III, .F. Korkmaz, .S. Milton",PHI,3,140,230,-90,66.7,2,23.5,100,100,100,0.2,81.3,78.8,84.46,31.8,415,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .G. Robinson III, .F. Korkmaz, .S. Milton",PHI,3,140,230,-90,66.7,2,23.5,100,100,100,0.2,81.3,78.8,84.46,31.8,415,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .G. Robinson III, .F. Korkmaz, .S. Milton",PHI,3,140,230,-90,66.7,2,23.5,100,100,100,0.2,81.3,78.8,84.46,31.8,415,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .G. Robinson III, .F. Korkmaz, .S. Milton",PHI,3,140,230,-90,66.7,2,23.5,100,100,100,0.2,81.3,78.8,84.46,31.8,415,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .M. Scott, .G. Robinson III, .F. Korkmaz, .S. Milton",PHI,3,140,230,-90,66.7,2,23.5,100,100,100,0.2,81.3,78.8,84.46,31.8,415,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .T. Burke, .J. Ennis III, .S. Milton",PHI,1,150,66.7,83.3,66.7,0,25,0,100,50,0,70,76.5,104.1,78.6,414,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .T. Burke, .J. Ennis III, .S. Milton",PHI,1,150,66.7,83.3,66.7,0,25,0,100,50,0,70,76.5,104.1,78.6,414,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .T. Burke, .J. Ennis III, .S. Milton",PHI,1,150,66.7,83.3,66.7,0,25,0,100,50,0,70,76.5,104.1,78.6,414,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .T. Burke, .J. Ennis III, .J. Richardson",PHI,1,170,111.1,58.9,75,0,33.3,40,100,57.1,0,70.8,68.3,98.77,68.9,413,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .T. Burke, .J. Ennis III, .J. Richardson",PHI,1,170,111.1,58.9,75,0,33.3,40,100,57.1,0,70.8,68.3,98.77,68.9,413,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .T. Burke, .J. Ennis III, .J. Richardson",PHI,1,170,111.1,58.9,75,0,33.3,40,100,57.1,0,70.8,68.3,98.77,68.9,413,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .T. Burke, .J. Ennis III, .J. Richardson",PHI,1,170,111.1,58.9,75,0,33.3,40,100,57.1,0,70.8,68.3,98.77,68.9,413,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .T. Burke, .J. Ennis III, .J. Richardson",PHI,1,170,111.1,58.9,75,0,33.3,40,100,57.1,0,70.8,68.3,98.77,68.9,413,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .T. Burke, .B. Simmons, .S. Milton",PHI,1,200,100,100,50,0,25,100,0,100,0,66.7,66.7,103.04,60,411,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .R. Neto, .J. Richardson, .M. Thybulle",PHI,1,66.7,50,16.7,50,1,12.5,25,100,50,0.2,33.3,33.3,98.74,52.9,410,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .R. Neto, .J. Richardson, .M. Thybulle",PHI,1,66.7,50,16.7,50,1,12.5,25,100,50,0.2,33.3,33.3,98.74,52.9,410,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .R. Neto, .J. Richardson, .M. Thybulle",PHI,1,66.7,50,16.7,50,1,12.5,25,100,50,0.2,33.3,33.3,98.74,52.9,410,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .S. Milton, .M. Thybulle",PHI,1,300,0,300,100,0,33.3,100,0,100,0,75,75,60,100,409,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .F. Korkmaz, .S. Milton",PHI,2,125,33.3,91.7,50,0,20,0,25,16.7,0,62.5,62.5,106.67,200,408,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .F. Korkmaz, .S. Milton",PHI,2,125,33.3,91.7,50,0,20,0,25,16.7,0,62.5,62.5,106.67,200,408,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .F. Korkmaz, .M. Thybulle",PHI,2,50,114.3,-64.3,0,0,0,33.3,60,45.5,0,14.3,25.4,90.08,6.7,407,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .F. Korkmaz, .M. Thybulle",PHI,2,50,114.3,-64.3,0,0,0,33.3,60,45.5,0,14.3,25.4,90.08,6.7,407,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .F. Korkmaz, .M. Thybulle",PHI,2,50,114.3,-64.3,0,0,0,33.3,60,45.5,0,14.3,25.4,90.08,6.7,407,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .F. Korkmaz, .M. Thybulle",PHI,2,50,114.3,-64.3,0,0,0,33.3,60,45.5,0,14.3,25.4,90.08,6.7,407,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .B. Simmons, .S. Milton",PHI,1,100,50,50,0,0,0,33.3,100,66.7,0,25,33.8,86.08,150,406,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .B. Simmons, .S. Milton",PHI,1,100,50,50,0,0,0,33.3,100,66.7,0,25,33.8,86.08,150,406,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .B. Simmons, .M. Thybulle",PHI,2,187.5,200,-12.5,66.7,4,25,80,50,71.4,0.1,63.6,65.6,84.16,36.1,405,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .B. Simmons, .M. Thybulle",PHI,2,187.5,200,-12.5,66.7,4,25,80,50,71.4,0.1,63.6,65.6,84.16,36.1,405,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .B. Simmons, .M. Thybulle",PHI,2,187.5,200,-12.5,66.7,4,25,80,50,71.4,0.1,63.6,65.6,84.16,36.1,405,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .B. Simmons, .M. Thybulle",PHI,2,187.5,200,-12.5,66.7,4,25,80,50,71.4,0.1,63.6,65.6,84.16,36.1,405,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .B. Simmons, .M. Thybulle",PHI,2,187.5,200,-12.5,66.7,4,25,80,50,71.4,0.1,63.6,65.6,84.16,36.1,405,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .B. Simmons, .F. Korkmaz",PHI,1,100,100,0,0,0,0,33.3,100,50,0,25,33.8,105,100,404,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Richardson, .B. Simmons, .F. Korkmaz",PHI,1,100,100,0,0,0,0,33.3,100,50,0,25,33.8,105,100,404,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .R. Neto, .J. Richardson",PHI,1,133.3,60,73.3,33.3,1,14.3,0,100,66.7,0.2,70,73.5,88,83.3,402,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .R. Neto, .J. Richardson",PHI,1,133.3,60,73.3,33.3,1,14.3,0,100,66.7,0.2,70,73.5,88,83.3,402,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .R. Neto, .J. Richardson",PHI,1,133.3,60,73.3,33.3,1,14.3,0,100,66.7,0.2,70,73.5,88,83.3,402,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .R. Neto, .F. Korkmaz",PHI,1,250,200,50,50,0,33.3,0,0,0,0,125,125,106.67,50,401,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .J. Richardson, .B. Simmons",PHI,2,110,75,35,20,1,7.1,42.9,60,50,0.1,45.8,45.8,108.49,57.7,400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .J. Richardson, .B. Simmons",PHI,2,110,75,35,20,1,7.1,42.9,60,50,0.1,45.8,45.8,108.49,57.7,400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .J. Richardson, .B. Simmons",PHI,2,110,75,35,20,1,7.1,42.9,60,50,0.1,45.8,45.8,108.49,57.7,400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .J. Richardson, .B. Simmons",PHI,2,110,75,35,20,1,7.1,42.9,60,50,0.1,45.8,45.8,108.49,57.7,400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .J. Richardson, .B. Simmons",PHI,2,110,75,35,20,1,7.1,42.9,60,50,0.1,45.8,45.8,108.49,57.7,400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .S. Milton",PHI,2,120,100,20,40,2,16.7,0,100,33.3,0.1,61.1,63.6,105.11,51.4,399,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .S. Milton",PHI,2,120,100,20,40,2,16.7,0,100,33.3,0.1,61.1,63.6,105.11,51.4,399,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .S. Milton",PHI,2,120,100,20,40,2,16.7,0,100,33.3,0.1,61.1,63.6,105.11,51.4,399,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .S. Milton",PHI,2,120,100,20,40,2,16.7,0,100,33.3,0.1,61.1,63.6,105.11,51.4,399,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .S. Milton",PHI,2,120,100,20,40,2,16.7,0,100,33.3,0.1,61.1,63.6,105.11,51.4,399,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .M. Thybulle",PHI,7,103.2,141.5,-38.3,66.7,2.57,20.2,28.1,78.9,47.1,0.1,50.9,52,100.82,33.2,398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .M. Thybulle",PHI,7,103.2,141.5,-38.3,66.7,2.57,20.2,28.1,78.9,47.1,0.1,50.9,52,100.82,33.2,398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .M. Thybulle",PHI,7,103.2,141.5,-38.3,66.7,2.57,20.2,28.1,78.9,47.1,0.1,50.9,52,100.82,33.2,398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .M. Thybulle",PHI,7,103.2,141.5,-38.3,66.7,2.57,20.2,28.1,78.9,47.1,0.1,50.9,52,100.82,33.2,398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .M. Thybulle",PHI,7,103.2,141.5,-38.3,66.7,2.57,20.2,28.1,78.9,47.1,0.1,50.9,52,100.82,33.2,398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .M. Thybulle",PHI,7,103.2,141.5,-38.3,66.7,2.57,20.2,28.1,78.9,47.1,0.1,50.9,52,100.82,33.2,398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .M. Thybulle",PHI,7,103.2,141.5,-38.3,66.7,2.57,20.2,28.1,78.9,47.1,0.1,50.9,52,100.82,33.2,398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .M. Thybulle",PHI,7,103.2,141.5,-38.3,66.7,2.57,20.2,28.1,78.9,47.1,0.1,50.9,52,100.82,33.2,398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .K. O'Quinn, .J. Ennis III, .B. Simmons, .M. Thybulle",PHI,7,103.2,141.5,-38.3,66.7,2.57,20.2,28.1,78.9,47.1,0.1,50.9,52,100.82,33.2,398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
